标签名,标签ID,BV号,标题,发布时间戳,发布时间_ISO8601_北京时间,播放量,评论数_reply,弹幕数,时长秒,UP主MID,UP主昵称,页码_抓取时
朱蒂,477414,BV1xJy4B8Eap,最喜欢讲英文的朱蒂33啦,1761793251,2025-10-30 11:00:51,175,0,0,48,2139079172,ValerieYeoh,3
朱蒂,477414,BV1StyWB4EJN,【点播：名侦探柯南TV版reaction】E371-375 | 路人第一次看！啊？！啊！震惊！大惊特惊！一环扣一环的，好多反转好多身份，俺要被吓死了！但很过瘾！,1761747705,2025-10-29 22:21:45,15478,33,41,7665,3546694922799758,就要奶茶脑袋,4
朱蒂,477414,BV1qis2zrEdk,【秀朱|抑人】“怎么聊起爱，就死就伤，好想撕碎所有过往大闹一场，可我站在什么立场”,1761546985,2025-10-27 14:36:25,400,2,0,455,361225711,小鱼粮喂锦鲤,4
朱蒂,477414,BV1bCxczAEqw,朱蒂老师：No problem!,1761449816,2025-10-26 11:36:56,56,1,0,29,2139079172,ValerieYeoh,4
朱蒂,477414,BV175sezMEXB,朱蒂老师：你好像有双重人格喔,1761188435,2025-10-23 11:00:35,84,0,0,39,2139079172,ValerieYeoh,4
朱蒂,477414,BV1nAWxzSECi,致命解药-巴比伦无伤通关,1760760891,2025-10-18 12:14:51,957,4,0,1511,407322106,你只敢偷看的女同学,4
朱蒂,477414,BV1BN4hzeErG,朱蒂33：我还拍了一大堆的照片~,1760497205,2025-10-15 11:00:05,90,1,0,60,2139079172,ValerieYeoh,4
朱蒂,477414,BV1Hk4vzREqS,致命解药-西方浩劫无伤通关,1760494257,2025-10-15 10:10:57,1267,12,1,1749,407322106,你只敢偷看的女同学,4
朱蒂,477414,BV1xC4DzgEqz,致命解药-加油站无伤通关,1760410062,2025-10-14 10:47:42,382,0,2,4031,407322106,你只敢偷看的女同学,4
朱蒂,477414,BV1cD45zfE1m,酷酷的特工朱蒂,1760065203,2025-10-10 11:00:03,57,1,0,52,2139079172,ValerieYeoh,4
朱蒂,477414,BV18WxfzwEbA,两口气讲完组织线女主之第一口气：讲讲柯南组织线里那些没有“女主”称号，但是却表现不俗的女角色们，顺便讲到哪里辟谣到哪里,1759897354,2025-10-08 12:22:34,48802,1206,825,4854,3546876689254873,在废墟上继续炸,4
朱蒂,477414,BV1bHxszvEP6,致命解药-比奇堡,1759572389,2025-10-04 18:06:29,398,8,0,2499,407322106,你只敢偷看的女同学,4
朱蒂,477414,BV1g6xWzeEMR,摘下眼镜的朱蒂33,1759551367,2025-10-04 12:16:07,204,4,0,51,2139079172,ValerieYeoh,4
朱蒂,477414,BV19SnyzJEM7,这个朱蒂33也太温柔了叭,1759205597,2025-09-30 12:13:17,25,1,0,28,2139079172,ValerieYeoh,4
朱蒂,477414,BV19nnEzVEn9,园子翻脸也是蛮快的 哈哈,1758969176,2025-09-27 18:32:56,195,2,0,40,3493115537131924,娇娇小崽,4
朱蒂,477414,BV1awn7zqEF5,柯南主线回顾第六十三期：朗姆身份破解，若狭复仇未成,1758945360,2025-09-27 11:56:00,527,4,0,315,70470269,六剑降龙,4
朱蒂,477414,BV1FRnuzFENT,朱蒂你真的是个很棒很棒的老师,1758858188,2025-09-26 11:43:08,282,2,0,36,2139079172,ValerieYeoh,4
朱蒂,477414,BV1fanhzWELz,昊宇一袭红衣 朱蒂身披蓝衣 美不胜收,1758810139,2025-09-25 22:22:19,730,2,0,23,410532627,曦月云玖,4
朱蒂,477414,BV1YiWFzwEQ9,朱蒂老师这个“OKAY”好好听哦,1758420147,2025-09-21 10:02:27,247,1,0,24,2139079172,ValerieYeoh,4
朱蒂,477414,BV1JwpSzyE52,朱蒂33：来自英文老师的职业病,1758078036,2025-09-17 11:00:36,101,1,0,30,2139079172,ValerieYeoh,4
朱蒂,477414,BV16HpjzQEi2,"朱蒂老师：“对吧,达令~”",1757732217,2025-09-13 10:56:57,61,0,0,51,2139079172,ValerieYeoh,4
朱蒂,477414,BV1KeHezyEMt,名柯圈来了一个“神人“,1757701800,2025-09-13 02:30:00,474,2,0,201,1615731384,奇瑞风云a8,5
朱蒂,477414,BV1AUafzqEoV,好想吃朱蒂老师亲手切的水果哦,1757383221,2025-09-09 10:00:21,374,0,0,50,2139079172,ValerieYeoh,5
朱蒂,477414,BV19hYGzxE2n,【名柯/秀茱】有缘无份的be,1757230144,2025-09-07 15:29:04,627,2,0,25,1031348254,读书人锦瑟,5
朱蒂,477414,BV1UKakzcEXM,朱蒂老师：暗中观察.jpg,1756950153,2025-09-04 09:42:33,168,0,0,29,2139079172,ValerieYeoh,5
朱蒂,477414,BV1YLe9zrEAc,朱蒂老师：我刚刚正好在洗澡,1756349669,2025-08-28 10:54:29,2243,3,0,60,2139079172,ValerieYeoh,5
朱蒂,477414,BV1x6exzDEk9,朱蒂老师：小哀是谁啊,1756091457,2025-08-25 11:10:57,395,3,0,85,2139079172,ValerieYeoh,5
朱蒂,477414,BV1rzYfziEiq,朱蒂33：我们FBI应该会这么调查吧，darling.,1755829099,2025-08-22 10:18:19,213,0,0,53,2139079172,ValerieYeoh,5
朱蒂,477414,BV1mVYXzFE3j,【秀茱】我保证,1755766449,2025-08-21 16:54:09,33,0,0,6,1181895531,0凉瑾nut_0,5
