标签名,标签ID,BV号,标题,发布时间戳,发布时间_ISO8601_北京时间,播放量,评论数_reply,弹幕数,时长秒,UP主MID,UP主昵称,页码_抓取时
萩原研二,5726824,BV1EPX8B2EN3,[中字]柯南M29公开纪念「动作场景篇」|主旋律片段试听！,1774579390,2026-03-27 10:43:10,4404,17,2,304,702964214,少卿大理寺,2
萩原研二,5726824,BV1HsXHBcEPZ,[中字]柯南M29公开纪念「主要角色篇」|主旋律片段试听！,1774492416,2026-03-26 10:33:36,4922,21,0,299,702964214,少卿大理寺,2
萩原研二,5726824,BV1oUAjzvEgu,[中字]萩原千速语音 M29宣发 警校篇,1773972467,2026-03-20 10:07:47,1987,3,0,31,702964214,少卿大理寺,2
萩原研二,5726824,BV1XUwSzSE7w,名偵探柯南 M29高速公路的墮天使 主題曲(純伴奏),1773703227,2026-03-17 07:20:27,1458,2,0,38,3546682973227612,さととたかぎ,2
萩原研二,5726824,BV1CePCzXENc,【爆处组】松田警官收到了奇怪的手机/tell me,1772707475,2026-03-05 18:44:35,2208,14,1,19,554381190,回_ovo,2
萩原研二,5726824,BV1XDAdziEMF,【4K/中字】柯南M29《高速公路的堕天使》IMAX&杜比影院&4D特殊版本预告,1772510256,2026-03-03 11:57:36,3138,14,0,43,45053576,QG柯南,2
萩原研二,5726824,BV1pbAdzQEca,[中字]柯南M29特别制式预告,1772508545,2026-03-03 11:29:05,3178,10,1,43,702964214,少卿大理寺,2
萩原研二,5726824,BV1HhAdznE5W,【柯南M29多版本上映预告】IMAX・MX4D・4DX・DolbyCinema,1772508290,2026-03-03 11:24:50,491,2,0,41,11972834,Mai_way,2
萩原研二,5726824,BV1wuA1zRE8A,名侦探柯南×CarSensor 二手车平台联动CM,1772157251,2026-02-27 09:54:11,2074,4,1,61,702964214,少卿大理寺,2
萩原研二,5726824,BV1dLfUBkEJP,【名侦探柯南手书】爆处组的晚聚焦点,1771955396,2026-02-25 01:49:56,1029,8,0,184,835876,苍白妄想,2
萩原研二,5726824,BV1dUfyBeEjR,m29预告来了 依旧是很美的千速,1771929654,2026-02-24 18:40:54,1636,6,0,18,471149924,香蕉船象鼻鱼,3
萩原研二,5726824,BV145fBBeE8L,【剧场版/本予告】名侦探柯南M29：高速公路的堕天使 90s预告+特报2 (中字特效字幕),1771863310,2026-02-24 00:15:10,1278,14,0,244,39811731,阿库娅桑,3
萩原研二,5726824,BV1CsfMB5Ekv,[中字]新闻—柯南M29主题曲歌手MISIA公布！！,1771820102,2026-02-23 12:15:02,9904,40,1,99,702964214,少卿大理寺,3
萩原研二,5726824,BV1U5fKBVE6F,【4K/中字】柯南M29《高速公路的堕天使》90s终极预告公开！MISIA演唱「与你的最后一舞」！,1771813261,2026-02-23 10:21:01,22134,105,6,94,45053576,QG柯南,3
萩原研二,5726824,BV1DKfKBUEnM,名侦探柯南m29高速公路的堕天使90秒预告,1771811461,2026-02-23 09:51:01,616,1,0,91,372246526,凌空之宇,3
萩原研二,5726824,BV1b9fKB2EFc,【中字】柯南M29「高速公路的堕天使」90s预告公开！！,1771803498,2026-02-23 07:38:18,4680,50,3,91,702964214,少卿大理寺,3
萩原研二,5726824,BV1BhfPB9EnA,【台配国语】踩油门向前冲,1771797768,2026-02-23 06:02:48,552,1,0,233,1488617659,瑪利歐路易吉,3
萩原研二,5726824,BV1e6fPBmEkA,【台配国语】研二：「当警察绝对不会失业」,1771797016,2026-02-23 05:50:16,532,4,1,41,1488617659,瑪利歐路易吉,3
萩原研二,5726824,BV16tfPBdEnG,柯南剧场版M29《高速公路的堕天使》90秒预告,1771795150,2026-02-23 05:19:10,31924,496,41,91,417121751,柯研所DCI,3
萩原研二,5726824,BV1XhZUBBExk,我终于找到了警五代餐,1771359128,2026-02-18 04:12:08,1864,10,1,175,3546793298103122,你们怎么什么都会哇,3
萩原研二,5726824,BV1RNZPBmEXn,【谷子开箱】最最最幸福的开箱，大家除夕快乐！,1771204246,2026-02-16 09:10:46,56,0,0,246,2466240,淳淳_hgmt,3
萩原研二,5726824,BV1GYcczCE8C,柯南主线讲解第27期——通过M29“高速公路的堕天使”的最新海报，得出以下情报……,1770568784,2026-02-09 00:39:44,212,0,0,443,351904314,Vladmir熙,3
萩原研二,5726824,BV1jWcczSE6F,hagi，该回家了……,1770568776,2026-02-09 00:39:36,130,1,0,20,3546733078382815,yz迟,3
萩原研二,5726824,BV1XacczVEmw,永远的爆处双星(*꒦ິ⌓꒦ີ),1770568629,2026-02-09 00:37:09,81,1,0,19,3546733078382815,yz迟,3
萩原研二,5726824,BV1VbcczjEDx,她是我为你们创造的本不存在的未来,1770568198,2026-02-09 00:29:58,16,0,0,12,3546733078382815,yz迟,3
萩原研二,5726824,BV1bjFxzqEMP,《名侦探柯南：高速公路的堕天使》正式海报公开！「风之计划」宣传联动活动全面启动！柯南M29真实取景地特别PV！,1770481644,2026-02-08 00:27:24,979,12,1,67,3461575971179332,柯学馆,3
萩原研二,5726824,BV19pFszCEtH,[中字]2月日历「透教和叶做点心」语音&柯南M29宣发CM1＋柯南提示「研二&松田」,1770461907,2026-02-07 18:58:27,6059,15,2,29,702964214,少卿大理寺,4
萩原研二,5726824,BV1CyFszbEsT,[中字]柯南M29宣发PV,1770457285,2026-02-07 17:41:25,2372,17,2,43,702964214,少卿大理寺,4
萩原研二,5726824,BV1iGFCzPETB,［警五］“细水长流也可以”,1770380716,2026-02-06 20:25:16,278,0,0,15,3494362421922022,仝顾,4
萩原研二,5726824,BV1zo6qBgEna,《[萩松cb手书]警犬》,1769768814,2026-01-30 18:26:54,865,6,0,62,32829844,ペニシリン_,4
萩原研二,5726824,BV1Uq6cB7Eg8,【名柯/警校组】多幸运有像你这样的朋友,1769699689,2026-01-29 23:14:49,11170,0,0,232,668177182,芜菁明初,4
萩原研二,5726824,BV1Vm6wB8Ers,【警校五人组】盘点警校五人组的闯祸瞬间,1769688972,2026-01-29 20:16:12,2872,1,0,98,57412983,一只白珞,4
萩原研二,5726824,BV1aCzxB4E7v,警校五人组,1769352090,2026-01-25 22:41:30,409,2,0,23,3461562918505001,秋乔昕,4
萩原研二,5726824,BV1QRzrBPETR,名柯：学的四人艺 归来却是零/.,1769227571,2026-01-24 12:06:11,87,1,0,120,3546561271302990,流年似金t,4
萩原研二,5726824,BV1vzzNBzE7v,开箱｜安室透/萩原研二/诸伏景光/警五TCG,1769166300,2026-01-23 19:05:00,747,17,0,62,8348517,Yoong_碳酸水,4
萩原研二,5726824,BV1y9zcBkEpZ,当遇到景光被搭讪的场面,1769099127,2026-01-23 00:25:27,1813,9,0,50,1551366641,怀雨上,4
萩原研二,5726824,BV1HnzWBeEnZ,强强联手这一块/.,1769077907,2026-01-22 18:31:47,204,0,0,129,3546561271302990,流年似金t,4
萩原研二,5726824,BV1eJzLBAEeo,切煤｜安室透/诸伏景光/努努/毛巾/吧唧,1768993430,2026-01-21 19:03:50,521,8,1,56,8348517,Yoong_碳酸水,4
萩原研二,5726824,BV1sar2BGEg4,【名侦探柯南‖爆破处双子】让我仔细看看你的模样，倒数着最后的谢幕时光,1768614654,2026-01-17 09:50:54,206,2,0,32,349145338,菀柳之惕,4
萩原研二,5726824,BV1KwrCBKE4g,【警五】景萩,1768579968,2026-01-17 00:12:48,439,8,0,23,89809236,下个世界副本见,4
萩原研二,5726824,BV1XMkNB6EvU,警校五人组，挑战自己摸鱼一下，话说回来，2026年，也就是今年的4月15日，是万圣节的新娘，上映的四周年，纪念一下，希望Zero可以带着他们的意识走下去！,1768531416,2026-01-16 10:43:36,137,6,0,340,3690984158267527,脱恐龙,4
萩原研二,5726824,BV1wykwBJE8f,是什么颜色捏～,1768490891,2026-01-15 23:28:11,1994,12,1,26,1728713,老年人铃铛,4
萩原研二,5726824,BV1nCrZBeExH,松萩互动小剧场,1768464407,2026-01-15 16:06:47,149,0,0,34,3690994899880773,零-景光,4
萩原研二,5726824,BV19XrWBbEpe,【萩松|描改】今天也遇见已经死去的你,1768400158,2026-01-14 22:15:58,1045,4,0,126,341467209,我走了哦,4
萩原研二,5726824,BV1BJrnBsEP8,【警校五人组｜花曇り】,1768370444,2026-01-14 14:00:44,198,2,1,115,3494366754638265,deGaulleCharles,4
萩原研二,5726824,BV1msrvB7EGb,【名侦探柯南】动画30周年人物介绍，第十九位登场，你猜对了吗？,1768233465,2026-01-12 23:57:45,204,0,0,34,395450119,晓伴君兮,4
萩原研二,5726824,BV1QdrYBEEL3,【萩松/驾鹤西去】没关系，此生不怪你呀,1768212480,2026-01-12 18:08:00,1067,16,1,33,443183566,aaa安静的小透明,5
萩原研二,5726824,BV1wbrhBFEfN,【警校五人组，名柯意难平】5-4确实等于0,1768204380,2026-01-12 15:53:00,760,2,0,32,1106874338,起什么名字也太烦了,5
萩原研二,5726824,BV1QArbBMEdG,【警五】景萩,1768162874,2026-01-12 04:21:14,602,4,0,21,89809236,下个世界副本见,5
萩原研二,5726824,BV1WQ6UBVESQ,【警校五人组|起风了】“但我更想跟你们一起啊”|5-4=零=5,1768057060,2026-01-10 22:57:40,286,1,0,323,3690979347401258,水沝淼㵘XLN,5
萩原研二,5726824,BV1bq6UBXEpr,明侦三个！已买断！禁止个人使用！,1768055104,2026-01-10 22:25:04,1364,5,0,10,330135600,冥河小狗,5
萩原研二,5726824,BV1oFiRBBEVJ,[中字]新闻—柯南M29 & 神奈川县警宣发启动,1767868258,2026-01-08 18:30:58,1985,3,0,52,702964214,少卿大理寺,5
萩原研二,5726824,BV1QHimBgEKL,【名侦探柯南】盘上的连锁 警五（除降谷）战斗语音,1767807892,2026-01-08 01:44:52,343,5,0,254,835876,苍白妄想,5
萩原研二,5726824,BV19PqPBdEki,【名侦探柯南盘上的连锁】十连获得萩原研二的SSR卡【机动队员（防暴警察）】的一笔,1767710940,2026-01-06 22:49:00,272,0,0,41,1882570,小斐Suzushi,5
萩原研二,5726824,BV1oeiEBBEQA,【名柯警校五人组reaction】路人第一次看名柯警校五人组,1767529716,2026-01-04 20:28:36,753,3,0,3879,3546939194870430,这颗桃子脆又甜,5
萩原研二,5726824,BV1hCiqBLEUw,[警四中心向I手书]少女A（合集）,1767440464,2026-01-03 19:41:04,1067,16,2,242,3546950630639792,永远的警校组,5
萩原研二,5726824,BV1xTivBwEwS,《名柯警局五人组reaction专场》是我没看到的剧情啊！好优秀又超正的五个人！好好哭！太可惜了！,1767439080,2026-01-03 19:18:00,2037,9,2,3980,373545620,慕檀_JCT,5
萩原研二,5726824,BV1dxiGBSEWo,【警五】元旦,1767197237,2026-01-01 00:07:17,511,14,1,24,89809236,下个世界副本见,5
萩原研二,5726824,BV1oJiMBuEk8,省流：那个情商很高的拆弹警官,1767172906,2025-12-31 17:21:46,1102,9,0,11,3546916348496376,忧郁的碳酸饮料,5
萩原研二,5726824,BV1YCvHBKEPm,【Meme】萩萩松松的二字词语接龙！,1766996133,2025-12-29 16:15:33,622,5,0,22,240777979,偷只小鱼干,5
萩原研二,5726824,BV1a4v1BNEba,〖名柯/警五〗那个夏天,1766962159,2025-12-29 06:49:19,215,1,0,102,3494368369445275,命运是一种选择,5
萩原研二,5726824,BV19SBvBJEBE,【架空】名探偵コナンメインテーマ(ハイウェイの堕天使ヴァージョン),1766756593,2025-12-26 21:43:13,2986,10,0,175,13320065,超联先辈,5
萩原研二,5726824,BV1VyBdB5EXu,【名侦探柯南】萩原研二cos丨古早风的加班研二,1766688024,2025-12-26 02:40:24,508,5,0,29,480876216,亚利桑那大大,5
萩原研二,5726824,BV1xEB9BWETb,【名柯/警校五人組】III手书·圣诞节快乐！,1766679844,2025-12-26 00:24:04,935,18,2,37,1881195481,宋璟stifle,5
萩原研二,5726824,BV1bcBmBrEWK,[萩松向]在圣诞节，梦见你,1766632020,2025-12-25 11:07:00,531,17,0,108,5675990,吾是上帝视角,5
萩原研二,5726824,BV1QGB2B5Ehk,【警五】圣诞节,1766592042,2025-12-25 00:00:42,938,23,0,20,89809236,下个世界副本见,5
萩原研二,5726824,BV1XGB2B5Exv,【爆处组】圣诞颂歌,1766592035,2025-12-25 00:00:35,280,5,0,15,382274778,雾黎黎黎黎黎--,6
萩原研二,5726824,BV124B5B1E9P,[萩松向]圣诞快乐🎄,1766571527,2025-12-24 18:18:47,514,11,0,75,5675990,吾是上帝视角,6
萩原研二,5726824,BV1TpB5BEEdj,🎄陪家产过圣诞节|萩松宝宝圣诞快乐～⭐,1766568021,2025-12-24 17:20:21,58,0,0,23,2466240,淳淳_hgmt,6
萩原研二,5726824,BV1N5BKBQE1r,第十二集｜和萩原研二在快乐妙妙屋过圣诞节,1766486764,2025-12-23 18:46:04,185,3,1,64,650773,Yai酱的快乐妙妙屋,6
萩原研二,5726824,BV17VBTB3Ec1,我们心脏同频始终共鸣/ 萩原「我要是死了 你就帮我报仇吧」/松田「抱歉恐怕我履行不了和你的约定了」/松田阵平 萩原研二/PS练习20,1766480053,2025-12-23 16:54:13,199,1,0,11,33977365,君叶红枫,6
萩原研二,5726824,BV1TJqbBXEmH,师傅来他家修修灯吧（目瞎）,1765867397,2025-12-16 14:43:17,622,10,0,49,427184412,RXMxue,6
萩原研二,5726824,BV1w4q4BgEkr,〔柯南〕警校五人组，终是最大意难平！5减去4 确实等于“零”,1765848519,2025-12-16 09:28:39,27668,11,118,580,451766926,阿杰说漫,6
萩原研二,5726824,BV1qQqWBxEiB,沉浸式吧唧换袋,1765813979,2025-12-15 23:52:59,146,0,0,149,3494358087109146,一起去吃沙琪玛吧,6
萩原研二,5726824,BV1X7mkBoE57,if线黑萩红松,1765760370,2025-12-15 08:59:30,538,9,0,57,190216123,包包包包个奶牛猫,6
萩原研二,5726824,BV1GJmkB4E7F,爆处幼驯染的狐兔拍照挑战,1765760184,2025-12-15 08:56:24,184,0,0,27,190216123,包包包包个奶牛猫,6
萩原研二,5726824,BV1fomqBREn4,开箱｜松田阵平/诸伏景光/萩原研二立牌,1765706511,2025-12-14 18:01:51,761,2,0,28,8348517,Yoong_碳酸水,6
萩原研二,5726824,BV1ENmhBTEsA,【警校组】开始为五 结束为零,1765377290,2025-12-10 22:34:50,513,3,0,80,3493295317583911,安了个笙笙,6
萩原研二,5726824,BV1KE2DBKEiK,【萩松/最渣男主角】嘿嘿，完美日常,1765274107,2025-12-09 17:55:07,784,10,0,34,443183566,aaa安静的小透明,6
萩原研二,5726824,BV1L82yBeEwd,属于警五的专属匆匆那年,1765201044,2025-12-08 21:37:24,184,2,0,13,3546559260134180,会长预备役小杨,6
萩原研二,5726824,BV1GT2rBXEqG,致敬！黑暗中的前行者 — 警校五人组‌‌！,1765173471,2025-12-08 13:57:51,369,15,3,42,493837517,新兰永恒68,6
萩原研二,5726824,BV1zgmcBHEwZ,不沉浸式清理柄图+宣无盈利团,1765110664,2025-12-07 20:31:04,97,0,0,63,3494358087109146,一起去吃沙琪玛吧,6
萩原研二,5726824,BV1fQmcBpEjK,用画笔，为他续写了一个有后来的日常拆弹成功后的第一口烟，其实没什么味道。只是需要一点真实的灼热感，来确认自己还站在地面上不过…能再次看到明天的太阳感觉还不赖,1765102602,2025-12-07 18:16:42,941,11,0,48,3546820236019744,画个1画个0,6
萩原研二,5726824,BV1PB2fBsEq9,诸伏景光杀青日,1765097359,2025-12-07 16:49:19,257,2,0,30,3546559260134180,会长预备役小杨,6
萩原研二,5726824,BV1UK2ZB4E89,名侦探柯南最新漫画1154话《温泉与戒指》剧情分享，千速与重悟新的火花，千速与阵平的小故事，四名女子喜欢同一名男子会发生什么...,1765079905,2025-12-07 11:58:25,448,1,0,182,355294965,距离厘米远,6
萩原研二,5726824,BV1RD2oBqEy5,【警校组声真似】当马自达中之人画hagi时①,1765078522,2025-12-07 11:35:22,751,0,1,2100,124048011,肖恩不吃梨i,6
萩原研二,5726824,BV17FSTBgE4j,[警校组]谷子接力（个人向）,1765036800,2025-12-07 00:00:00,1167,7,2,56,478348,vatn同学提不起劲,7
萩原研二,5726824,BV1fCyHBBEac,若我突然死亡，请你不要悲伤，就当我没有归途去流浪,1765036800,2025-12-07 00:00:00,492,2,0,82,3494358087109146,一起去吃沙琪玛吧,7
萩原研二,5726824,BV1nR2QB8ENh,松田阵平：喵喵喵,1765029436,2025-12-06 21:57:16,2075,13,0,12,3546812189247796,永远爱犬薇新兰小系统,7
萩原研二,5726824,BV18Y2JBsEiM,【-_-mO某人】Up主探索中，欢迎收看求三连！,1764953542,2025-12-06 00:52:22,4,0,0,9,3546659139095049,-_-mO某人,7
萩原研二,5726824,BV18Y2JBsERe,青山刚昌原画柯南拼接封面！《周刊少年Sunday》2026第一与第二号的拼接封面现已完整公布。松田阵平、萩原研二、横沟重悟、萩原千速、毛利兰、毛利小五郎、柯南,1764953429,2025-12-06 00:50:29,997,0,0,11,3461575971179332,柯学馆,7
萩原研二,5726824,BV11F27BuExS,【萩松】>∧<,1764942098,2025-12-05 21:41:38,294,0,0,17,1578771556,礼濑真宵-Official,7
萩原研二,5726824,BV1SM25BTESJ,名侦探柯南M29《高速公路的堕天使》最新预告逐帧解析，你更喜欢调皮的阵平还是冷酷的阵平？,1764905242,2025-12-05 11:27:22,1670,10,33,160,355294965,距离厘米远,7
萩原研二,5726824,BV1yx2aBmEZc,拍谷展示｜香水谷可以这么拍,1764841800,2025-12-04 17:50:00,571,2,0,48,8348517,Yoong_碳酸水,7
萩原研二,5726824,BV1kL2YB5Eh8,【2026.4.10/青山刚昌/剧场版/中字】名侦探柯南M29剧场版 高速公路的堕天使 特报PV,1764826208,2025-12-04 13:30:08,254,1,0,31,499117198,_一鸣惊人-,7
萩原研二,5726824,BV1EH2YBgELb,[中字]报道—柯南M29「高速公路的坠天使」30s预告,1764825260,2025-12-04 13:14:20,5236,10,1,142,702964214,少卿大理寺,7
萩原研二,5726824,BV11K2YBnE29,柯南2026年剧场版M29《名侦探柯南：高速公路的堕天使》30喵预告、视觉图、故事介绍公开,1764824598,2025-12-04 13:03:18,576,0,0,34,3461575971179332,柯学馆,7
萩原研二,5726824,BV1w124B8Eck,【4K/中字】柯南M29剧场版《高速公路的堕天使》30s先导预告公开！萩原千速与松田阵平齐登场！2026新剧场版！,1764779951,2025-12-04 00:39:11,2777,5,0,34,45053576,QG柯南,7
萩原研二,5726824,BV1z82tBbE7F,柯南M29《高速公路的堕天使》剧情简介：风之女神VS黑色堕天使,1764776748,2025-12-03 23:45:48,388,0,0,51,16219537,絶対女王,7
萩原研二,5726824,BV1gM2tByENx,柯南M29 高速公路的堕天使 30秒预告,1764775098,2025-12-03 23:18:18,442,5,0,44,11972834,Mai_way,7
萩原研二,5726824,BV1172tBqEtN,【中字】柯南M29「高速公路的坠天使」30s预告公布！！！,1764775014,2025-12-03 23:16:54,3671,64,2,31,702964214,少卿大理寺,7
萩原研二,5726824,BV19mSzB4EJw,你是我唯一的救赎,1764554003,2025-12-01 09:53:23,915,6,0,12,2048406916,松田志平,7
萩原研二,5726824,BV1VPSNBfEYe,漫画1154图透 柯南和小兰去泡温泉 戒指让千速想起以前和弟弟跟松田玩游戏,1764469828,2025-11-30 10:30:28,1273,4,0,32,16219537,絶対女王,7
萩原研二,5726824,BV1yhSnBxEtd,柯南明年剧场版名字确定《名侦探柯南：高速公路的堕天使》并公布青山刚昌手绘海报,1764344072,2025-11-28 23:34:32,675,1,0,13,3461575971179332,柯学馆,7
萩原研二,5726824,BV18wSJB4Ewb,柯南M29《高速公路的堕天使》开场白，我是新能源车主工藤新一,1764331265,2025-11-28 20:01:05,11268,36,12,290,13320065,超联先辈,7
萩原研二,5726824,BV1HvUYBEE7R,【萩原MMD】伪物,1764148722,2025-11-26 17:18:42,388,0,0,36,571682556,火因巸灬,7
萩原研二,5726824,BV1nSU8B3EGF,花衬衫三人组,1764143492,2025-11-26 15:51:32,1851,3,0,16,2048406916,松田志平,8
萩原研二,5726824,BV13FUSB7Edq,松田阵平回归柯南M29！时隔4年意难平再登场，明年剧场版必须蹲！,1764064796,2025-11-25 17:59:56,1262,8,0,33,3461575971179332,柯学馆,8
萩原研二,5726824,BV123UPB3EBz,预告：本人将于11月29日发布柯南M29开场白视频，敬请期待！,1763880215,2025-11-23 14:43:35,2436,6,2,25,13320065,超联先辈,8
萩原研二,5726824,BV1rWUPBAEEX,ai萩原研二翻唱《强风大背头》,1763873932,2025-11-23 12:58:52,430,2,0,134,571682556,火因巸灬,8
萩原研二,5726824,BV1jbUsBnE9n,【名侦探柯南】盘上的连锁 松田阵平语音,1763804913,2025-11-22 17:48:33,940,8,0,372,835876,苍白妄想,8
萩原研二,5726824,BV158ynBbECG,【警校组/零中心】曙光啊，请别再哭泣,1763546801,2025-11-19 18:06:41,2161,22,3,218,10237730,uni_三十七号元素,8
萩原研二,5726824,BV12LyLBYEiK,【松萩CP/CB】爆处组的PushMe,1763500813,2025-11-19 05:20:13,1112,3,0,106,8035617,恒我望舒,8
萩原研二,5726824,BV1LzCXBUE3J,【M29高速公路的堕天使】拉片警校五人组，彩蛋全解析,1763294415,2025-11-16 20:00:15,15190,27,233,4535,3546607517698761,BUJUAN不卷就不卷,8
萩原研二,5726824,BV1bkC2BpEi4,【警校组】警察厅领导降谷零将于今日莅临他忠实的警视厅,1763218898,2025-11-15 23:01:38,5822,20,36,217,179987980,Alpacava,8
萩原研二,5726824,BV1FXCkBFE5Y,爆处组｜溯着时间,1763196949,2025-11-15 16:55:49,227,0,0,81,121246305,墨岚城,8
萩原研二,5726824,BV14cCGBpECS,【萩原研二 | 个人向】Illusionary Daytime（幻昼）|昙花一现却又如流星般闪耀,1763135433,2025-11-14 23:50:33,5814,7,0,256,1346879430,Amuro清寒,8
萩原研二,5726824,BV1anCbBCE8P,松田输不起了,1763036322,2025-11-13 20:18:42,885,4,0,59,3546743207627041,章鱼烧u酱,8
萩原研二,5726824,BV1n7k6BHE8X,【警校组】不管谁都行请给我复活吧,1762852533,2025-11-11 17:15:33,154,0,0,64,1811057,宇智波墨笙,8
萩原研二,5726824,BV1RmCFBaEx6,绝对不刀,1762784826,2025-11-10 22:27:06,823,4,0,16,3546614199224484,bili_44727950331,8
萩原研二,5726824,BV1qJCcB6EXB,警视厅爆处组那对幼驯染,1762782588,2025-11-10 21:49:48,463,6,0,8,1498796127,某只鬼鬼祟祟的海豹,8
萩原研二,5726824,BV1GXkDBMEx4,萩松的CHOICE,1762677743,2025-11-09 16:42:23,529,5,0,39,1847193717,跳下去啦,8
