视频标题,BVID,用户名,评论内容
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,不喝冷饮但吃香菜,冷知识，按照这里面出现的猎人年龄推算，很可能还是近几年日本熊灾猎手组织的主力[doge][doge][doge]，甚至是生力军[doge][doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,比例比例默认名称,就因为理由不正当，所以才是必须坐牢的犯人。每个人的执念都不同，一部美剧的老大爷为了给自己的狗报仇而杀人，却没人吐槽剧情逻辑有误
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,寂静咸鱼,纯米花瘾起了 杀一个人去保护一头熊 你清高啊，所以他就该死了？ 柯南里的价值观很离谱的 最后跪在地上，BGM一响，说自己只不过是想保护XX而已 弄的自己很伟大很仗义一样~你他喵的在杀人啊
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,光之国安保队长,此话说的透彻，当浮一大白
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,风雨燕归来sue,其实这个案子的关键点在于剧里并没有说母熊在之前是否攻击伤害过人类，如果剧里说母熊曾经攻击伤害过人那么那个人拿小熊做诱饵正常，可偏偏剧里没有这么说反而是母熊救了人，那么那个拿着小熊做诱饵的人确实挺缺德的，不要说什么不要跟动物谈感情这些话，因为我说的那个缺德指的是人！
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,桦榆斧,怪不得日本有熊灾，打熊的人还被人奸杀了[汤圆]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,clanhnas,想不到柯南宇宙也有自己的动保组织[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,极冰之源,我记得这集开头那个管理员不是说松菇每个人只能采两三个吗？怎么元太采了一大筐？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,李神ghost,怎么能打熊呢？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,彼此世界,这两年建议在东京电视台重复播放这一集[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,唐完就宋kk,这理由怎么又拟人又不拟人的
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,戴夫造了个迷宫,最求效率但不能没有底线 不然现在打仗的主力是化学家
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,緑誮,评论区都是新来的吗？米花这地界杀人，理由逻辑啥的不正常才是正常的，纯瘾大[doge]杀人是常态，没杀人的反倒是不正常[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,春风菠萝25,这是《名侦探柯南》里的经典案件，少年侦探团在深山遭遇黑熊袭击，意外牵扯出一桩命案，画面里是灰原哀和光彦在森林中的场景。我在悟空刷过。
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,五号孤独的影子,米花瘾烦了别找借口[妙啊]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,桔梗重度依赖,什么波鲁那雷夫呀？[犬夜叉表情包_嘲笑]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,B站超赚钱3d诈骗服务商,就非要弄死？难道说故意杀人比故意伤害低吗？那边
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,清汤乐一欧,就很奇怪。森林里有传奇母熊。还有小熊。公熊呢？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,冬冬不系东东,最正义的一集
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,喜欢桐乃的某渣,还挺浪漫的小故事
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,桓小诗,初中时看过柯南，后面没看了，感觉柯哀还是很好嗑
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,八面蓬,别的不说，灰原的玉足不错
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,朝暮入怀,一人一句up经典台词[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,茯银优,@n-u_O  2：58 这期神了[汤圆]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,市民小源,对不起我是变态 我就记着这集灰原漏脚了[大笑]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,卡斯塔莉娅的万花筒,本集为拆分版228-229集 蘑菇 🐻和侦探团   对应漫画2000/11/06-2000/11/13 对应漫画27册11回至28册2回   分镜为松园公  前篇演出 和 作监为布姆兰劳模二人组户泽稔和佐佐木惠子   后篇演出为伊藤真朱  作监志村泉（有一说一志村泉发挥真的在这个时候不行[辣眼睛]）  一部包含对人与动物相处关系的思考  以及光哀之间的经典故事。 《名侦探柯南 原声4》专辑中的著名曲目——《悲伤的步美》与本集启用  （摘自柯南百科）
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,大格我妻小格我孩,真是一对苦命鸳鸯啊[tv_大哭][tv_大哭][tv_大哭][tv_大哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,white诚琪,第一
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,真实之路,“你标题呢？我点进来以为要读个视频，结果就一条生成指令？这波标题和内容的反差，建议下次直接写‘我是来交白卷的’。”
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,寡德之人隐于市,被熊舌头舔了脸皮还能保持完整？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,zhangpp9886,灰原露玉足片段怎么没有
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,快猫_Channel,按照人类角度来讲确实畜生，但是它是伤害人类的，人类的权利高于一切，按照他个人的角度来讲也没错，毕竟救了自己的命，立场不同
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,卖筷子的莫特,现在日本那边不就熊出没吗？猎人想打也打不了
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,哈基思汗,猎奇
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,喜欢抓人的校长,我听说柯南塌房了真的假的？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,Once桃桃,鼻毛叔当时之所以能被救是因为有其他的猎人发现了母熊，射瞎了母熊的一只眼，母熊跑了后那个猎人才发现了躺在雪地上的鼻毛叔，所以鼻毛叔才这么多年一直在这“打猎”，其实是为了报恩和保护母熊
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,良好模式,为什么没放进合集？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,空屿独穹,我的天呐1分钟[星星眼]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,人呐不可预料,刚刚学习完国考图推，看到蘑菇阴影穿串那里，硬是把我整笑了，还tm有规律是吧？ 可惜人少了，要是来六个人，可以用前五个人推第六个人是吧？？？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,我不是月月鸟_,这个大概是二百二十集左右的，挺经典的，片头曲也挺好听的，lie lie lie why why why~~~[嘟嘟][嘟嘟][嘟嘟]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,君乃武用智多星也,@子偶子偶
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,猫会有七,没看完，我赌是眯眯眼杀的人[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,一路向北小牛,第一
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,blaw0607,"那个, 熊不是该冬眠吗?"
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,口口-口-口口-口,咱讲话的，熊的舌头不是有倒钩吗？舔的那两下不就应该把这凶手送走了吗？[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,会长超级长的呀,以前看，不懂为什么日本会有🐻，好多动漫作品里都写有，后面懂了[笑哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,scriptMonkey,恩，大叔可以去海豚湾转转吗
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,stm的开胃菜,只有日本人能想出来的神人剧情👍
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,在人家凑数的日子里,这个是不是以前发过了[笑哭][笑哭][笑哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,君亦森,怎么没有结案 下班 差评噢
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,孔维尔伊洛德,第一次来这么
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,南国杂事录,日本人现在那么喜欢拍共存，就应该学会跟臭狗熊共存，沙仁的老登就做的很好，宁愿沙仁也不沙臭狗熊。[doge][doge][doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,看热闹不嫌事大-,熊救了你，你给母熊眼睛打瞎一只？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,叶茉锦,666
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,菊花碎椰子,黄金神威里有个人叫姐田，也是母熊🐻
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,枯野银_Gin,咱就是说咱们不能考古一下好看的剧集
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,狮星耀月,好早
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,马芙爱喝盐汽水,真的没人觉得那只黑熊很可爱吗
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,liguasfather,这集我是不是看过？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,曲中的某音,母熊和其他人又不熟，大胡子猎人为了救命恩情杀人还是得偿命
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,卿庆_,最正义的一集。
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,ttttt1234376tttT,加油💪
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,我是小韩呦,最正义的一集[笑哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,华为水军经理,枪这个东西好像已经刻进熊的DNA里了，现实里猎人只要把枪一举起来熊马上就停住了，站起来左右看下慢慢就后退跑了
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,再难遇到她,[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,坏孩子の天空,柯南他们直接用奥特签名传暗号得了，啥玩意都能解读
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,蘸啵碎碎念,第几集
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,wuzu1,这个画质这么好？？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,小林米盐子,深山遇黑熊的名场面又紧张又刺激，没想到背后还藏着一桩凄惨命案，看得我全程捏汗，我在悟空看过。
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,提瓦特的纯美骑士,我的网吧包宿呢？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,華東覇僊,你居然还能讲解柯南
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,AI嘴臭机器人,黑熊：啊啊啊啊啊！我的阿玛尼！
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,春风菠萝25-,这是《名侦探柯南》中的经典森林探险片段，画面中的角色是灰原哀与光彦，呈现了两人在山林间的场景。去悟空搜孤岛片库免费看
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,菲律宾五星上酱,这个熊救人的剧情让我想起某个案件类up主讲过的事，大概就是一家人去非洲野外的河里钓鱼结果遭遇鳄鱼，一个男的为了求救游到对岸，被鳄鱼咬伤，勉强爬到岸上后走不了路了只能等死，但是傍晚的时候有一头野牛趴在他身边，让鬣狗不敢靠近，他才撑到了天亮，天亮后野牛就走了，他也等来了救援
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,-半勺温柔,以前在悟空刷过，这部剧以少年们的冒险推理为主线，剧情节奏紧凑无注水，悬疑氛围拉满，层层反转不断，人物鲜活立体，每一集都看得人心潮澎湃，是值得重温的童年经典之作。
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,I摩托自行车,《名侦探柯南》的深山黑熊案，少年侦探团遇险。去悟空搜孤岛片库免费看。
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,Cryingslippers,第一[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,天使的练习,这集能接受多了
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,周先生探花,虚拟作品里为了自己宠物杀人那不多了去了吗？怎么还有人质疑这个
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,孤寂的白矮星,零分钟前
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,要是能行,[呲牙][呲牙]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,野生蓝蓝路,为什么他俩不躲树后先喊话呢，都说话了还应激那就明显是故意的了
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,把他们都吊在路灯上,这是正版柯南，人寿那局吗
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,飞天牢鱼冷门信仰玩家,刚刚！
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,cksliao,第一次这么早
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,爱坤-耶格尔-,来了
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,贞加加,这也没必要杀人啊，开枪打掉他手里的枪不就行了[疑惑]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,活在死海里的鱼,一休哥还是那个里面有一集是不是一个人养的狗还是狼然后男的喝酒在雪地睡着了狼趴他身上救他最后收留崽的故事啊
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,仙尼德岛之魂,还有人寿
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,looklikegirl,[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,钢铁加鲁鲁黑铁皮逼,[笑哭][笑哭][笑哭][笑哭][笑哭] [笑哭][笑哭][笑哭][笑哭][笑哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,积木王,鉴定为单纯米花瘾发作了…
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,鸭鸭0w0,这集好感人的[大哭][大哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,双击头像干杯,[Mygo表情包_让我看看]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,是太古君哦,不对，最近日本熊灾是不是真有人用过这法子啊？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,吉吉斯加,熊舌头有倒刺，一舔直接刮下肉[笑哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,肉葱蛋鸡,我怎么记得，UP做过这一集。。
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,忧花殇倾城泪,发生什么事
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,第九次在想你,1
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,黎稚惜,up会解说金田一吗
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,o姝泠o,太好了 还在更新
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,卢公三千门生,法官会怎么判
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,不要让鬼畜停下来,0分钟前[笑哭][笑哭][笑哭]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,joke_KB,好早
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,煌めく一等星,第一[星星眼]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,国服球玊我luo哥,[doge][doge][doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,揽星河入怀_,OK呀，我也是瞬间赶到，比暮目牢弟都快。
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,轻盈的理比尔,日本有这么大的森林吗？
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,晨阳灿烂,现在不一样了
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,知止静观潮生,[doge]
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,娃娃糕,这也有爱情故事
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,天外来物八奈见杏菜,终于用到这张图了
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,一只乖乖狗,话说现在小日本那边猎熊是不是犯法来着
《柯南》男孩深山惨遭黑熊袭击，没想到竟扯出凄惨命案！,BV1EJ9yBdEEb,xy0857,蘑菇，山熊，和侦探队。算是侦探团早期的正面事件，巧传线索和识别线索都做的很完整。最后也是人文主义关怀拉满，提倡保护环境。
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,下北泽牡蛎小学生,这几集我觉得是大后期最恐怖的案件了，另外两个恐怖点就是僵尸别墅、红衣女，然后现在的话基本没啥好看的恐怖案件36宫格的完美犯罪还可以有以前那味，屋久岛的山姬、红莲骷髅稍微逊色一点但也还能看。
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,Summrhot,柯南不是塌了么。。
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,宝俩成长见证官,日本的塌了，中国的没，好像
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,浅见h,up可以的[星星眼][星星眼][星星眼]加油加油
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,月杨欣,六
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,萩原千速さん,您更柯南了？！[打call]
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,善良的小矿工,感谢小伙伴的精彩推荐~送上正片传送门：【https://www.bilibili.com/bangumi/play/ss33378?comment_type=auto&comment_mid=586350333&comment_avid=116492934912053】快来吃下这份安利吧~
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,木叶隐村精英忍者,这一集是服部主场
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,压力鸦,[doge]
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,bili_33540816160,这一案核心诡计之一其实是和金少的魔术列车第一案一样改自岛田的奇想天动（都比奇想合理得多），但该案的另一个大诡计冰轮可谓是名柯后期漫改最后的荣光了
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,終郁结束的起点,不妨剧透一下，3:00凶手是男黄毛
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,雨天以过去,柯南理论上来说一开始就是个奇幻动画[笑哭]毕竟怎么可能一个大人硬生生变小了
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,愧疚的小情绪,这个案件还是有点吓人的
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,喵雾灯,前
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,小草莓802,柯南里的吸血鬼大案，以惊悚氛围成为不少人的童年阴影，在悟空可以追完整版。
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,月杨欣,小米没电就卡太那个了
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,木叶隐村精英忍者,更
打破常规的【反人类】案件，名柯后期吸血鬼大案！,BV1s49aBYEaM,月杨欣,又叫
真相，怎么会这么抽象！,BV1SkRTBuEzw,抡个迷你亚德,这集有漏洞，已经有男宠了为什么还要一个人起飞呢？[嗑瓜子]
真相，怎么会这么抽象！,BV1SkRTBuEzw,梅友人能杀死鬼,唯一一个柯南塌了不影响制作视频的博主。
真相，怎么会这么抽象！,BV1SkRTBuEzw,我是动漫嘉豪,视频作者：
真相，怎么会这么抽象！,BV1SkRTBuEzw,冬季恋枫,青山刚昌：和 up🐷比起来，我他妈就像个新兵蛋子[大哭]
真相，怎么会这么抽象！,BV1SkRTBuEzw,核动力乌龟-,画师在创作灰原哀的时候是不是在做哀
